id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
25841,157856,274779,294256,177689,42258,39979,173936,147959,451983,80564,289472,7621,451982,34268,260964,465399,656668,41116,198082,67306,462608,194532
25842,10637,67349,202663,32597,140495,451335,450493,535957,104389,106559,482200,67311,563066,8800,67304,158253,93223,133126,186524,67389,113237,289732
25843,33272,358156,41621,257845,488297,114011,42237,56868,32343,301167,493418,41975,282287,173534,41415,114212,491221,393337,8893,186948,198500,140490
25844,274787,492132,493185,36785,176680,598355,245161,384376,302079,45174,71764,42231,678384,638592,413155,120082,67333,45780,119839,143790,72628,278917
25845,,,173534,282287,114212,8893,340790,393337,186948,198500,140490,157856,274779,294256,177689,42258,173936,39979,147959,451983,80564,289472
25846,42276,27232,141704,178119,114792,260708,201704,36382,104646,95257,34082,274787,492132,493185,36785,176680,598355,320184,384376,302079,45174,71764
25847,42231,67363,641045,638592,120082,67333,45780,119839,143790,278917,72628,33272,25813,42237,41621,358156,113227,56868,488297,493418,32343,37257
25848,67311,563066,8800,67304,703659,93223,133126,186524,67389,289732,113237,42113,95216,30492,22834,40536,207234,114738,527103,34035,40274,23148
25849,7621,121080,34268,197757,465399,67008,41116,198082,67306,462608,194532,10637,140495,202663,67349,114794,188114,450493,451335,104389,95230,482200
25850,156175,95216,22834,30492,40536,207234,114738,527103,34035,40274,23148,42276,27232,141704,178119,42294,92252,150007,114792,185518,95257,34082
25851,41975,8881,39646,41415,114212,491221,393337,8893,186948,198500,178142,33272,114735,257845,41621,488297,42237,56868,493418,114011,113227,254704
25852,42231,678384,638592,413155,210423,45780,566785,67333,119839,176298,35831,67311,563066,178210,320183,42257,93223,133126,659742,67389,289732,232110
25853,274787,492132,108451,25815,176680,147959,598355,320184,45174,37554,71764,132814,274779,155075,696435,513512,39979,656653,173936,610359,289472,80564
25854,7621,121080,34268,197757,451982,198082,656668,41116,462608,3517,194532,10637,37844,202663,32597,114794,104389,95230,188114,25840,451335,275122
25855,274787,492132,108451,25815,176680,320184,119702,384376,302079,45174,71764,42276,114792,166889,150007,42294,185518,260708,95257,201704,34082,104646
25856,157856,42258,294256,177689,274779,173936,39979,147959,451983,80564,289472,156175,95216,172768,22834,40536,25772,114738,40274,34035,41726,23148
25857,,282287,39646,41415,,150084,491221,8893,67369,93229,178142,67311,67389,8800,67304,158253,133126,557354,25809,184610,232110,289732
25858,10637,67349,202663,32597,114794,95230,188114,25840,106559,482200,275122,42231,45780,95220,638592,120082,171229,308309,67333,119839,176298,35831
25859,33272,114735,25813,41621,458806,56868,42237,114011,209371,113227,32343,274776,260964,34268,113235,121080,67008,92252,198082,42262,108525,254704
25860,132814,274779,30890,696435,42258,173936,39979,610359,451983,80564,289472,156175,95216,22834,30492,40536,207234,114738,527103,34035,384376,23148
25861,42276,114792,141704,178119,42294,570830,150007,92252,32343,95257,34082,7621,34268,115700,197757,451982,656668,41116,465399,462608,3517,194532
25862,10637,67349,37844,32597,140495,482200,25840,634310,535957,38601,275122,42231,678384,95220,413155,210423,45780,92094,566785,119839,176298,278917
25863,67311,563066,178210,320183,42257,93223,133126,659742,184610,289732,232110,41975,8881,429986,282287,406283,491221,393337,8893,186948,613972,178142
25864,33272,294256,257845,41621,488297,42237,56868,113227,114011,493418,254704,274787,25843,25815,493185,94553,147959,245161,598355,25860,302079,37554
25865,156175,95216,22834,521318,181211,438780,114738,40274,34035,402975,527103,33272,114735,294256,257845,488297,42237,56868,493418,113227,114011,254704
25866,132814,274779,30890,696435,513512,173936,39979,180134,451983,80564,289472,10637,37844,450493,32597,140495,482200,451335,25840,95230,427439,275122
25867,41975,282287,429986,41415,114212,491221,340790,8893,186948,198500,178142,7621,34268,115700,197757,121080,41116,113235,465399,462608,3517,194532
25868,42276,27232,166889,178119,114792,570830,92252,36382,32343,95257,304860,42231,678384,413155,638592,210423,45780,566785,176298,119839,143790,35831
25869,274787,492132,493185,25815,94553,147959,598355,119702,45174,302079,37554,67311,563066,178210,320183,42257,93223,659742,186524,184610,289732,232110
25870,10637,140495,37844,67349,114794,482200,25840,451335,95230,38601,275122,42276,27232,166889,178119,114792,92252,570830,36382,32343,95257,34082
25871,42231,678384,638592,413155,210423,45780,566785,176298,119839,35831,278917,41975,282287,429986,41415,114212,8893,393337,340790,186948,198500,140490
25872,67311,563066,178210,320183,67389,25809,133126,186524,184610,113237,289732,42113,95216,22834,521318,181211,438780,114738,25794,34035,384376,527103
25873,33272,114735,294256,41621,358156,308309,56868,493418,114011,113227,254704,132814,274779,30890,696435,513512,173936,39979,451983,180134,80564,289472
25874,7621,451982,115700,197757,121080,41116,113235,462608,656668,198082,3517,274787,492132,493185,25815,94553,147959,598355,119702,45174,302079,37554
25875,330458,282287,173534,41415,114212,491221,340790,8893,186948,614454,178142,156175,458806,207234,30492,181211,438780,114738,384376,34035,40274,726956
25876,10637,67349,450493,37844,114794,25840,482200,634310,451335,427439,38601,33272,114735,294256,41621,488297,56868,358156,114011,113227,493418,254704
25877,42231,67363,134132,638592,210423,45780,176298,566785,119839,35831,278917,132814,274779,30890,177689,513512,656653,173936,39979,451983,289472,80564
25878,274787,492132,36785,25815,94553,147959,598355,119702,302079,71764,37554,42276,27232,166889,141704,114792,36382,570830,150007,92252,304860,34082
25879,7621,451982,115700,197757,121080,656668,41116,465399,42262,198082,3517,67311,563066,178210,320183,67389,25809,133126,186524,184610,113237,289732
25880,156175,30835,172768,22834,40536,438780,114738,527103,34035,25794,23148,42231,67363,413155,638592,210423,176298,566785,134132,119839,35831,278917
25881,132814,42258,30890,696435,513512,173936,39979,610359,451983,80564,289472,7621,34268,115700,113235,451982,41116,656668,121080,42262,198082,3517
25882,42276,27232,166889,150007,114792,36382,570830,32343,92252,34082,304860,330458,282287,173534,429986,114212,408104,393337,340790,186948,614454,178142
25883,33272,294256,257845,41621,114735,114011,308309,358156,37257,113227,254704,67311,563066,178210,320183,67389,93223,133126,186524,25809,113237,289732
25884,274787,492132,25815,36785,94553,147959,320184,119702,45174,302079,37554,10637,67349,37844,450493,114794,25840,634310,482200,451335,427439,38601
25885,132814,274779,30890,177689,513512,39979,173936,610359,451983,80564,289472,41975,8881,173534,41415,282287,491221,393337,8893,186948,614454,178142
25886,94678,140495,202663,32597,67349,482200,451335,634310,427439,38601,275122,156175,22834,30492,95216,181211,438780,114738,384376,34035,25794,23148
25887,42231,67363,638592,413155,210423,566785,134132,620061,119839,35831,278917,274787,25843,25815,36785,94553,147959,119702,320184,45174,71764,37554
25888,67311,563066,178210,320183,67389,25809,133126,186524,158253,289732,113237,42276,114792,166889,150007,42294,36382,260708,656683,92252,34082,304860
25889,33272,114735,294256,41621,488297,56868,308309,202669,114011,209371,254704,274776,34268,115700,197757,451982,41116,113235,121080,42262,198082,194532
25890,156175,95216,22834,30492,40536,207234,114738,527103,34035,40274,23148,274787,492132,108451,36785,94553,147959,119702,598355,45174,71764,37554
25891,41975,282287,173534,429986,114212,491221,393337,8893,614454,186948,140490,10637,67349,37844,32597,140495,482200,25840,634310,535957,38601,275122
25892,42276,114792,166889,150007,42294,32343,36382,92252,570830,34082,304860,33272,25813,114735,257845,488297,114011,42237,358156,531309,202669,301167
25893,67311,239959,178210,320183,563066,93223,133126,112981,184610,232110,113237,132814,274779,30890,696435,42258,289472,80564,39979,656653,610359,388903
25894,274776,34268,115700,197757,451982,656668,113235,121080,42262,198082,3517,42231,67363,134132,413155,210423,566785,45780,92094,119839,620061,278917
25895,156175,22834,30492,40536,384376,207234,114738,25794,34035,527103,23148,274776,34268,115700,197757,451982,656668,113235,121080,42262,198082,3517
25896,157856,274779,30890,696435,513512,656653,39979,610359,180134,451983,289472,42276,114792,166889,150007,42294,36382,92252,32343,95257,304860,34082
25897,10637,67349,450493,32597,140495,482200,25840,634310,535957,275122,38601,67311,239959,178210,320183,42257,93223,133126,112981,184610,113237,232110
25898,154261,294256,25813,41621,358156,114011,42237,56868,308309,113227,254704,42231,678384,413155,638592,210423,45780,134132,92094,119839,35831,278917
25899,274787,492132,25815,36785,94553,147959,320184,119702,45174,302079,37554,41975,8881,173534,429986,282287,491221,393337,8893,178142,614454,186948
25900,330458,150084,173534,41415,406283,491221,393337,8893,186948,614454,178142,67311,42257,67304,320183,67389,93223,239959,133126,184610,232110,289732
25901,10637,67349,140495,37844,32597,634310,482200,106559,104389,25840,275122,157856,274779,696435,177689,513512,39979,451983,180134,291106,80564,289472
25902,42231,413155,95220,678384,210423,134132,92094,566785,119839,176298,278917,156175,40536,207234,22834,181211,40274,384376,438780,114738,34035,527103
25903,274787,492132,25815,36785,94553,147959,119702,320184,45174,302079,37554,33272,294256,25813,41621,358156,114011,42237,308309,256968,113227,254704
25904,274776,451982,34268,197757,121080,656668,113235,465399,42262,198082,3517,42276,114792,178119,150007,42294,570830,32343,92252,304860,36382,34082
25905,156175,458806,22834,30492,181211,438780,207234,384376,34035,25794,527103,330458,282287,173534,41415,114212,491221,393337,8893,406283,614454,186948
25906,42276,114792,178119,150007,42294,570830,32343,92252,304860,36382,34082,274787,25843,108451,25815,94553,147959,320184,245161,302079,71764,37554
25907,42231,678384,95220,413155,210423,67333,45780,119839,176298,72628,278917,10637,67349,37844,32597,140495,41711,25840,427439,104389,106559,275122
25908,67311,239959,8800,67304,563066,93223,133126,112981,67389,113237,232110,33272,294256,25813,41621,358156,114011,42237,308309,56868,113227,254704
25909,274776,34268,197757,113235,121080,632356,656668,465399,520450,42262,3517,132814,274779,30890,177689,696435,180134,39979,610359,80564,656662,289472
25910,156175,95216,30492,22834,181211,207234,339992,527103,34035,25794,23148,10637,67349,202663,32597,114794,535957,25840,451335,95230,482200,275122
25911,42231,45780,638592,95220,120082,66934,171229,143790,119839,176298,35831,274787,25843,108451,25815,94553,320184,119702,45174,302079,25860,422412
25912,,282287,173534,41415,,393337,491221,8893,67369,93229,178142,33272,114735,25813,41621,458806,56868,42237,114011,209371,32343,214344
25913,67311,67389,8800,67304,158253,133126,186524,25809,184610,232110,289732,42276,114792,166889,150007,42294,185518,260708,201704,95257,34082,104646
25914,274776,451982,260964,34268,121080,540230,198082,632356,108525,67306,254704,157856,42258,294256,177689,274779,173936,39979,147959,451983,80564,289472
25915,132814,274779,30890,696435,42258,180134,39979,291106,289472,80564,388903,42231,678384,95220,413155,210423,67333,45780,119839,35831,72628,278917
25916,42276,114792,150007,178119,42294,92252,32343,260708,36382,304860,34082,67311,42257,67304,320183,563066,93223,133126,112981,25809,464665,113237
25917,441302,41711,450493,32597,140495,482200,25840,634310,106559,38601,275122,330458,282287,173534,41415,406283,491221,393337,8893,186948,614454,178142
25918,33272,25813,257845,41621,114735,114011,56868,488297,308309,113227,254704,156175,22834,207234,40536,384376,114738,438780,458806,40274,527103,726956
25919,274787,25843,108451,25815,94553,147959,119702,320184,45174,71764,37554,274776,451982,34268,197757,121080,656668,113235,465399,520450,42262,3517
25920,156175,207234,22834,30492,181211,438780,114738,40274,34035,384376,527103,441302,67349,450493,32597,140495,25840,634310,482200,104389,106559,38601
25921,132814,274779,30890,696435,42258,610359,180134,177689,291106,80564,289472,274787,492132,108451,25815,94553,147959,119702,320184,45174,71764,37554
25922,330458,282287,173534,41415,406283,491221,393337,8893,186948,614454,178142,42276,114792,150007,178119,42294,92252,32343,260708,36382,304860,34082
25923,42231,678384,95220,413155,210423,35831,134132,566785,176298,72628,278917,33272,294256,41621,25813,488297,42237,114011,56868,308309,254704,113227
25924,462944,8800,320183,563066,239959,93223,133126,186524,67389,289732,113237,274776,451982,34268,197757,662818,42262,121080,198082,656668,661509,3517
25925,330458,282287,173534,41415,114212,491221,8893,393337,406283,198500,178142,132814,274779,30890,696435,42258,177689,610359,180134,291106,80564,289472
25926,441302,67349,450493,32597,140495,25840,634310,482200,104389,95230,275122,274787,492132,108451,25815,94553,147959,119702,320184,45174,71764,37554
25927,462944,239959,67304,320183,563066,93223,133126,186524,67389,289732,113237,42231,678384,95220,413155,210423,45780,35831,566785,119839,176298,278917
25928,33272,25813,257845,41621,114735,114011,56868,488297,308309,254704,113227,42276,114792,638593,178119,42294,570830,260708,92252,36382,304860,34082
25929,274776,451982,34268,113235,121080,198082,656668,465399,42262,3517,462608,156175,458806,705484,22834,181211,438780,114738,25794,34035,402975,527103
25930,42113,458806,22834,30492,181211,438780,114738,40274,34035,384376,527103,462944,239959,67304,320183,563066,93223,112981,186524,67389,113237,289732
25931,42276,92252,178119,150007,114792,36382,260708,570830,95257,304860,34082,132814,274779,30890,696435,513512,180134,39979,291106,80564,451983,289472
25932,33272,294256,25813,41621,488297,113227,42237,56868,308309,254704,301167,441302,67349,450493,25840,140495,,634310,482200,451335,95230,275122
25933,274787,492132,108451,25815,733787,147959,119702,598355,45174,71764,37554,42231,678384,134132,413155,210423,45780,67333,66934,119839,92094,72628
25934,7621,121080,34268,115700,451982,198082,41116,113235,540230,656668,3517,330458,8881,173534,41415,282287,491221,393337,8893,178142,406283,614454
25935,132814,274779,30890,696435,513512,173936,39979,610359,180134,80564,289472,33272,294256,257845,41621,488297,42237,114011,56868,308309,113227,254704
25936,330458,282287,173534,41415,114212,491221,393337,8893,406283,614454,178142,274787,492132,108451,25815,94553,245161,320184,598355,45174,135247,37554
